user_id_cat,key_id_cat,quantity
17928,3915,1
17928,4437,4
17928,4732,1
17928,4750,1
17928,4850,1
17928,4893,1
17928,4959,1
17928,5190,1
17928,5327,1
17928,5335,1
17928,5415,1
17928,6236,1
17928,6241,1
17928,8001,1
17928,8237,1
17928,8342,1
17928,8424,2
17928,8425,3
17928,8426,2
17928,8429,3
17928,8430,4
17928,8431,2
17928,8432,2
17928,8433,3
17928,8434,2
17928,8435,3
17928,8438,2
17928,8439,2
17928,8442,2
17928,8443,3
17928,8444,2
17928,8446,2
17928,8449,2
17928,8450,2
17928,8453,2
17928,8455,1
17928,8456,1
17928,8457,2
17928,8459,2
17928,8645,2
17928,9131,1
17928,9702,1
17928,9853,1
17928,9873,1
17928,9958,1
17928,10025,1
17928,10533,1
17928,10556,1
17928,10731,1
17928,10885,1
17928,11047,1
17928,11050,1
17928,11496,2
17928,11530,1
17928,11668,1
17928,11679,1
17928,11838,1
17928,12109,2
17928,12200,2
17928,12308,1
17928,12913,1
17928,13095,2
17928,13226,1
17928,13316,1
17928,13331,1
17928,13505,3
17929,8822,2
17930,11532,1
17931,3138,2
17931,3944,2
17931,4349,1
17932,2179,2
17932,9366,2
17932,10595,2
17932,10606,2
17932,11755,2
17932,12119,2
17933,195,2
17933,8243,1
17933,8288,1
17933,8615,1
17933,8754,1
17933,9038,2
17933,11050,1
17933,11646,1
17933,13511,1
17934,195,2
17935,188,2
17935,11878,2
17936,193,1
17937,197,2
17937,230,2
17937,12806,2
17938,190,2
17938,8621,1
17938,9966,1
17938,13538,1
17939,11084,1
17939,11498,2
17939,11529,1
17939,11872,1
17939,12767,2
17939,12964,2
17940,193,2
17940,233,2
17940,10751,2
17941,11842,1
17941,11919,2
17941,11932,2
17942,193,8
17942,10134,2
17943,11544,1
17944,193,1
17945,9784,2
17946,10290,2
17947,230,2
17948,8987,2
17948,9089,2
17948,10290,2
17949,12250,2
17950,2100,2
17950,8002,2
17950,8987,2
17951,8987,2
17952,197,2
17952,231,2
17952,9494,2
17952,10076,2
17952,11723,2
17952,11751,8
17953,230,2
17954,2668,2
17954,9341,2
17954,12106,2
17955,195,2
17956,193,1
17956,195,2
17956,230,2
17956,253,2
17956,10181,2
17957,193,1
17958,12227,2
17958,12334,2
17958,12975,2
17959,192,3
17959,194,1
17959,233,1
17960,10751,2
17961,195,2
17962,10499,2
17963,194,2
17963,11537,1
17964,9494,2
17965,195,1
17966,8520,1
17966,8848,2
17966,9328,1
17966,10675,2
17966,11480,1
17966,11912,1
17967,190,3
17967,193,1
17967,195,4
17967,253,3
17967,8800,2
17967,8987,4
17967,10024,1
17967,10290,1
17967,10319,1
17967,10382,1
17967,10501,2
17967,10517,1
17967,10745,2
17967,11948,1
17967,12820,1
17967,13395,2
17968,195,1
17969,8548,1
17969,9287,1
17969,12626,1
17969,12646,2
17970,10437,1
17970,11079,1
17970,12106,1
17971,253,2
17972,193,2
17972,195,7
17972,230,2
17973,11811,2
17973,13386,2
17974,2498,2
17974,2843,2
17974,2894,2
17974,2937,2
17974,2955,2
17974,3003,2
17974,3027,2
17974,3350,1
17974,3359,2
17974,3591,1
17974,3648,2
17974,3649,1
17974,3748,3
17974,3749,3
17974,3937,2
17974,4500,4
17974,4568,1
17974,4601,2
17974,4602,1
17974,4651,1
17974,4854,1
17974,7681,2
17975,7801,2
17976,194,2
17976,195,3
17976,230,4
17976,231,1
17976,12806,2
17976,12906,2
17977,10134,2
17977,10264,2
17978,7799,2
17978,7802,2
17978,10027,2
17979,190,1
17980,7929,2
17980,8987,2
17980,9313,2
17981,2244,2
17982,230,2
17982,10317,2
17983,195,2
17984,140,2
17984,230,3
17984,2521,2
17984,3405,1
17984,3806,1
17984,9820,1
17984,10816,2
17984,12106,2
17984,12270,2
17984,12806,1
17984,13212,1
17985,8243,2
17985,8987,2
17985,10335,3
17985,11541,2
17985,11544,5
17985,11546,3
17985,11919,1
17986,195,1
17986,11297,1
17986,11343,1
17986,12935,1
17987,2476,2
17988,11511,2
17989,13395,2
17990,195,2
17990,2998,1
17990,8873,1
17990,9784,1
17990,12686,92
17991,195,2
17992,11723,2
17993,8288,1
17993,8573,1
17993,11407,2
17994,190,2
17994,10335,1
17994,11338,2
17994,12002,1
17995,9494,2
17996,195,3
17996,10317,2
17997,9821,2
17997,11919,1
17998,190,1
17998,197,2
17998,230,2
17998,231,2
17998,8237,1
17998,11899,2
17998,11919,1
17998,13016,2
17999,195,2
17999,230,6
17999,231,2
17999,2604,4
17999,2644,2
17999,3395,1
17999,4755,1
17999,7929,2
17999,8697,2
17999,9564,2
17999,9959,2
17999,9961,2
17999,10022,4
17999,10266,2
17999,10290,6
17999,10332,2
17999,10347,2
17999,11919,1
17999,13305,2
18000,9162,1
18000,11546,1
18001,8556,2
18001,9035,1
18001,9394,1
18001,9495,1
18001,9667,1
18001,9764,5
18001,9774,1
18001,10031,1
18001,10130,1
18001,10183,1
18001,10190,1
18001,10455,1
18001,11741,1
18001,12095,4
18001,12106,1
18001,12557,1
18001,12759,1
18001,13204,1
18002,20,1
18002,231,1
18002,7863,1
18002,8316,1
18002,8330,1
18002,8445,1
18002,9131,1
18002,10152,1
18002,10260,1
18002,10368,1
18002,10420,1
18002,11297,1
18002,11991,1
18002,12004,1
18002,12109,3
18002,12153,1
18002,12526,1
18002,12686,4
18002,13204,1
18002,13232,1
18003,195,1
18004,11297,1
18005,12351,1
18006,215,1
18006,8343,7
18006,8986,1
18006,10081,1
18006,10202,1
18007,194,1
18007,195,2
18007,230,2
18008,192,2
18008,193,2
18008,194,4
18008,230,4
18008,233,4
18009,30,2
18009,190,2
18009,193,2
18009,8123,2
18009,10317,4
18009,11338,2
18009,12106,2
18009,12557,1
18009,13068,2
18010,193,2
18010,11546,1
18011,2878,2
18011,7898,1
18011,8316,2
18011,8440,1
18011,8640,1
18011,9027,4
18011,9038,2
18011,10070,1
18011,10528,1
18011,11275,1
18011,11370,1
18011,11492,2
18011,11754,2
18011,11755,3
18011,11872,1
18011,13333,2
18011,13409,2
18012,8251,1
18012,12767,2
18013,8072,2
18013,9511,2
18013,9858,2
18013,10591,2
18013,11919,1
18013,12798,1
18014,6621,1
18014,11919,1
18014,12159,1
18015,5447,1
18016,3058,2
18016,3157,1
18016,3162,1
18016,3252,1
18016,3615,2
18016,3670,1
18016,3706,1
18016,4450,1
18016,4451,1
18016,4494,1
18016,4944,1
18016,5014,2
18016,5026,2
18016,5455,1
18016,5688,1
18017,7897,1
18017,8316,1
18017,10152,1
18017,11297,2
18017,12686,1
18018,195,2
18019,142,2
18019,192,1
18019,193,4
18019,4000,1
18019,8583,1
18019,9463,2
18019,9633,1
18019,11214,1
18019,11544,1
18019,11836,1
18019,11839,2
18019,11841,1
18020,8043,2
18020,10299,2
18020,12866,1
18020,13022,1
18021,8541,1
18022,230,1
18022,2314,2
18022,9910,2
18022,12140,1
18023,12106,1
18023,12526,1
18024,5371,1
18024,8316,1
18024,12183,2
18024,12411,1
18025,192,1
18025,193,3
18025,232,2
18025,233,2
18025,8987,2
18026,253,1
18027,8389,2
18027,9998,2
18027,12175,2
18028,194,1
18029,194,4
18029,230,2
18030,190,2
18030,192,2
18030,193,7
18030,194,1
18030,230,2
18030,9494,2
18030,9511,1
18030,11919,1
18031,2388,2
18031,2403,4
18031,2444,2
18031,2500,2
18031,2681,2
18031,7789,4
18031,7794,4
18031,7796,6
18031,7801,2
18031,7802,2
18031,7812,4
18031,7813,2
18031,7814,2
18031,7815,2
18031,7816,2
18031,8388,2
18031,8396,2
18031,8480,2
18031,8841,2
18031,9419,2
18031,9487,2
18031,9986,2
18031,10625,2
18031,10698,2
18031,10751,2
18031,11721,4
18031,12749,2
18032,11811,2
18033,10751,2
18034,2,2
18035,2679,2
18036,9372,2
18036,10317,2
18037,8043,1
18037,9874,2
18037,10181,1
18037,11544,1
18037,12308,1
18037,12994,2
18038,142,2
18038,195,2
18039,3165,3
18039,3717,1
18039,3731,2
18039,3732,1
18040,7876,1
18040,10074,1
18040,10493,1
18040,10816,1
18040,10839,1
18040,10996,1
18040,11609,1
18040,13471,1
18041,192,4
18041,193,13
18041,230,2
18041,253,1
18042,195,2
18043,5099,2
18044,197,2
18044,12765,2
18045,108,2
18045,129,2
18045,144,2
18046,193,5
18046,2598,2
18046,2609,6
18046,9756,1
18046,11027,1
18047,195,2
18047,2329,2
18047,10748,4
18048,193,4
18048,8386,2
18048,9038,2
18048,10022,2
18048,10319,2
18048,13395,2
18049,12250,1
18050,142,2
18050,12250,2
18051,4358,1
18051,8239,1
18051,8379,1
18051,8380,1
18051,9494,4
18051,10260,4
18051,10266,2
18051,10290,2
18051,10317,6
18051,10978,1
18051,11136,1
18051,11811,2
18051,12089,2
18051,12328,2
18052,7891,2
18052,11682,2
18053,11919,1
18054,2469,2
18055,142,2
18055,8123,2
18055,10944,2
18056,8987,2
18057,10290,2
18058,12420,2
18059,193,1
18059,195,3
18059,230,1
18059,2025,2
18059,8072,2
18059,9261,1
18059,9592,2
18059,9795,1
18059,10134,2
18059,11544,1
18059,11842,1
18059,12764,4
18060,190,2
18060,2344,2
18060,2349,2
18060,2686,2
18060,7929,2
18060,8043,2
18060,8987,2
18060,9313,2
18060,9494,2
18060,9853,2
18060,10290,2
18060,10816,2
18060,11491,2
18060,11685,2
18060,11769,2
18060,11809,4
18060,12106,4
18060,13409,2
18060,13501,2
18061,13395,2
18062,2344,2
18063,2685,2
18063,10589,4
18063,11812,2
18064,3328,1
18064,3525,1
18064,3695,1
18064,4478,2
18064,4479,1
18064,4538,1
18064,5044,2
18064,5166,2
18064,5801,1
18064,5802,1
18064,5955,1
18064,6047,2
18064,6198,1
18064,6206,1
18064,6235,1
18064,6305,2
18065,13395,2
18066,8987,4
18067,195,2
18067,230,2
18067,10260,4
18067,11111,2
18067,11112,2
18067,12106,2
18067,13204,2
18068,9494,2
18069,190,2
18069,231,4
18069,2097,2
18069,9038,2
18069,9375,2
18069,9592,2
18069,10311,2
18069,10590,2
18069,10591,2
18069,10614,2
18069,10966,2
18069,11087,2
18069,11338,4
18069,11581,2
18069,11919,8
18070,11878,2
18071,11377,2
18072,193,5
18073,192,2
18073,193,2
18073,2539,2
18073,10751,2
18074,195,2
18074,230,2
18075,230,4
18076,9821,2
18077,142,2
18077,195,2
18077,230,2
18078,2698,2
18078,2762,2
18078,8072,2
18078,8170,1
18078,9363,1
18078,9795,1
18078,10231,1
18078,11647,1
18079,8987,4
18080,8903,1
18081,142,2
18081,9494,4
18081,12557,3
18081,13176,1
18082,11812,2
18083,12767,2
18084,190,2
18084,192,3
18084,195,6
18084,230,2
18084,6106,1
18084,8430,1
18084,8876,1
18084,9270,3
18084,9734,1
18084,9828,2
18084,9829,2
18084,9849,1
18084,9853,4
18084,9854,2
18084,10152,2
18084,10520,1
18084,10522,1
18084,11338,2
18084,11497,1
18084,11511,2
18084,11529,1
18084,12106,3
18084,12250,1
18084,12308,1
18084,13016,2
18085,231,2
18085,8987,4
18085,9475,2
18085,10181,2
18085,10290,2
18085,10317,2
18085,11033,2
18085,11491,2
18085,11723,1
18085,11919,2
18085,13204,1
18085,13538,2
18086,230,2
18087,190,6
18087,192,2
18087,9219,2
18087,9679,36
18087,10517,6
18087,10816,2
18088,195,1
18089,190,2
18089,2423,2
18089,2488,2
18089,2489,2
18089,2905,1
18089,2968,2
18089,2983,1
18089,2984,3
18089,3157,2
18089,3633,1
18089,3732,2
18089,4439,3
18089,5026,2
18089,5027,1
18089,5462,2
18089,10590,2
18090,2510,2
18091,9494,4
18091,13395,2
18092,7929,1
18092,12686,16
18093,8606,2
18094,231,2
18095,142,2
18096,10152,4
18097,193,2
18097,253,1
18098,10944,2
18099,197,4
18099,2376,2
18099,8987,2
18099,9494,2
18100,190,2
18100,192,2
18100,194,2
18100,196,2
18100,230,2
18100,10063,2
18100,10752,2
18100,12214,2
18100,12221,2
18100,12686,2
18101,192,2
18101,193,5
18101,10130,2
18102,230,2
18102,10841,1
18102,11549,1
18103,230,1
18103,11084,1
18104,7868,2
18104,10816,1
18104,11682,2
18104,13016,1
18105,10290,2
18106,142,2
18106,188,2
18106,197,2
18106,231,2
18106,8987,2
18107,7929,2
18108,7803,2
18109,193,1
18109,230,4
18110,195,6
18110,230,2
18110,9633,1
18111,30,2
18111,38,2
18111,190,2
18111,2244,2
18111,8273,2
18111,8823,2
18111,9194,8
18111,9445,4
18111,10015,4
18111,10134,4
18111,10181,4
18111,10258,2
18111,10260,4
18111,10264,4
18111,10266,2
18111,10290,4
18111,10317,6
18111,11999,2
18111,12106,2
18111,12547,4
18112,193,4
18112,230,2
18112,8987,2
18112,10344,2
18112,10938,2
18112,11932,2
18112,12906,1
18113,17,2
18113,195,2
18113,230,6
18113,231,2
18113,9820,2
18114,8467,32
18115,8621,2
18115,11961,2
18116,9038,2
18117,10181,2
18117,13409,2
18118,193,1
18118,195,2
18118,230,2
18119,192,1
18119,193,20
18119,195,2
18119,232,2
18120,10266,2
18120,11682,4
18120,11785,2
18121,10590,4
18122,195,2
18122,10317,2
18123,10751,2
18124,190,2
18124,230,1
18124,8621,3
18125,9494,2
18125,10751,2
18126,190,1
18126,194,4
18126,3150,1
18126,8606,2
18126,9310,1
18126,9313,1
18126,9329,1
18126,9331,2
18127,192,2
18127,193,4
18127,2396,2
18127,2512,2
18127,7802,2
18127,8072,2
18127,9471,4
18127,10003,2
18127,10421,2
18127,10541,2
18127,11094,2
18127,11376,2
18128,11338,2
18129,9038,2
18129,12875,1
18130,192,1
18130,253,2
18131,193,2
18131,10270,1
18131,12106,2
18132,142,2
18132,195,2
18132,9494,2
18132,10290,4
18132,11104,2
18132,12767,2
18132,12768,2
18133,20,1
18133,144,2
18133,190,2
18133,193,12
18133,195,2
18133,9633,1
18133,12106,1
18133,12250,2
18134,3879,1
18134,3880,1
18134,8987,2
18134,10335,1
18134,10591,2
18134,10918,4
18134,10944,2
18134,11355,1
18134,11546,1
18134,12834,1
18135,10317,2
18136,2943,2
18136,2946,2
18136,8405,1
18137,10751,2
18138,192,4
18138,230,2
18139,195,1
18139,7862,1
18139,7884,1
18139,8571,1
18139,9032,1
18139,9071,1
18139,9310,1
18139,9580,1
18139,10266,1
18139,11269,4
18139,11919,1
18140,195,1
18140,230,1
18140,10406,1
18140,11902,1
18140,12002,1
18141,144,2
18141,9714,2
18142,10290,2
18143,11212,1
18143,11674,1
18144,9800,2
18145,195,6
18146,231,2
18147,190,6
18147,12991,1
18148,190,2
18148,9829,4
18148,10751,2
18149,8376,2
18150,3330,2
18150,7870,2
18150,9475,2
18150,10024,2
18150,10887,1
18150,12002,1
18150,12106,2
18150,12573,5
18150,12645,1
18151,12106,4
18152,193,2
18153,4530,1
18153,12111,1
18154,2,2
18154,96,2
18154,192,2
18154,193,4
18154,9281,2
18154,9511,2
18154,10152,3
18154,10816,1
18154,11338,4
18154,13559,2
18155,205,2
18155,11786,2
18155,11823,2
18156,9511,2
18157,196,1
18158,9494,4
18159,11301,1
18160,195,1
18160,231,2
18160,9131,1
18160,10816,2
18160,12686,3
18161,7829,1
18162,8822,2
18162,10290,1
18162,10783,1
18162,11354,2
18162,12328,4
18163,2513,2
18163,11297,2
18164,10576,1
18164,10831,2
18165,230,4
18165,2594,2
18165,3199,4
18165,10134,2
18166,8987,2
18167,230,2
18168,230,2
18168,11723,2
18169,7803,2
18169,8551,2
18169,9511,2
18169,10590,2
18169,10751,2
18169,11354,2
18169,13411,4
18170,4593,1
18170,12106,1
18171,195,2
18171,230,2
18171,8541,1
18171,9297,1
18171,9494,2
18171,9820,4
18171,9837,2
18171,9860,2
18171,9862,2
18171,9864,2
18171,10520,2
18172,8849,1
18172,10335,1
18172,11540,1
18172,11919,1
18173,195,2
18173,230,1
18174,8133,2
18175,8987,2
18176,16,2
18176,8986,3
18176,13394,1
18177,230,2
18177,9821,4
18177,10027,2
18178,8987,2
18178,12214,2
18178,13080,2
18179,230,2
18179,12686,2
18180,13225,1
18181,190,6
18181,197,2
18181,3392,1
18181,8621,1
18181,9633,2
18181,9729,2
18181,10006,2
18181,10020,1
18181,11338,2
18181,11723,2
18181,12106,2
18181,12250,2
18181,12686,2
18182,230,4
18182,233,1
18183,193,3
18183,195,2
18183,13395,2
18184,253,1
18184,9827,2
18185,2234,2
18186,8849,2
18187,10944,1
18187,13265,1
18188,195,1
18188,4352,1
18189,230,2
18189,10290,2
18190,8987,2
18191,9966,1
18192,193,10
18192,195,2
18192,232,1
18192,10317,2
18192,11297,1
18192,12106,2
18193,8072,2
18194,11919,5
18195,10290,2
18196,8442,1
18197,2515,4
18197,8816,1
18197,10132,1
18197,10260,2
18197,12250,2
18197,12328,2
18198,230,2
18199,195,2
18200,195,2
18200,11112,2
18200,12975,2
18200,13094,2
18201,10022,2
18202,195,2
18203,193,2
18203,10015,2
18203,10317,2
18204,193,4
18205,9511,2
18205,10317,2
18206,88,2
18207,195,6
18207,230,6
18208,8987,2
18208,9820,2
18208,10266,2
18209,2514,2
18210,193,1
18211,12686,2
18212,195,2
18212,2234,2
18212,2641,2
18212,12236,2
18213,10260,2
18213,10290,2
18214,195,2
18215,8273,2
18215,8496,2
18215,8619,2
18215,9341,4
18215,10266,2
18215,10290,2
18215,10816,2
18215,11723,2
18215,12573,6
18215,12628,2
18215,12629,4
18215,12660,2
18216,192,1
18216,253,6
18217,10249,1
18217,11136,1
18218,8762,1
18218,8922,3
18218,10368,1
18218,12767,2
18219,195,1
18220,190,2
18220,8987,2
18220,12106,3
18221,2162,2
18221,2268,2
18222,10022,2
18223,13041,2
18224,11016,1
18225,2968,2
18225,2983,2
18225,2984,1
18225,3096,1
18225,3106,1
18225,3107,1
18225,3109,1
18225,3110,5
18225,3246,3
18225,3301,2
18225,3312,4
18225,3633,2
18225,3674,2
18225,4006,1
18225,4054,1
18225,4403,1
18225,4417,1
18225,4894,1
18225,4956,1
18225,4979,1
18225,5147,1
18225,5148,2
18225,5311,2
18225,5565,1
18225,5688,1
18225,9174,2
18225,9709,1
18225,11377,1
18226,195,1
18227,3456,1
18227,10290,2
18227,10317,2
18228,190,4
18228,193,2
18228,10130,6
18228,12106,4
18229,3864,1
18229,3865,1
18229,3867,1
18229,3874,2
18229,5432,1
18229,5493,1
18229,5495,2
18229,6232,2
18229,6827,1
18229,6873,1
18229,7000,3
18229,7002,1
18229,7003,1
18229,8901,1
18229,9058,1
18230,193,1
18230,10543,3
18231,195,2
18231,7929,2
18231,10317,2
18231,11509,2
18231,11786,2
18231,11919,2
18231,12768,2
18231,13546,2
18232,192,5
18232,193,2
18232,194,1
18232,232,2
18232,3243,2
18232,8342,1
18232,8442,1
18232,9544,1
18232,9633,1
18232,10290,2
18232,11210,1
18232,11509,2
18232,11538,1
18232,11872,1
18232,12002,1
18233,230,2
18234,196,1
18235,195,2
18235,2514,4
18236,195,1
18237,9341,1
18237,9342,1
18237,10392,1
18237,11351,1
18237,12002,1
18238,8901,1
18238,9001,1
18239,8496,2
18239,10290,2
18239,12645,4
18240,195,1
18240,230,1
18240,12878,1
18241,12328,2
18242,190,2
18242,8847,2
18242,9494,2
18242,10076,2
18242,10520,1
18242,10751,2
18242,11723,2
18242,12106,2
18242,13204,2
18242,13395,6
18243,2514,2
18244,11104,2
18245,30,10
18245,192,1
18245,8123,6
18245,8151,2
18245,8152,4
18245,8187,2
18245,8533,8
18245,8901,1
18245,9219,16
18245,9679,2
18245,9752,1
18245,10152,16
18245,12582,8
18245,12781,2
18245,13559,2
18245,13561,1
18245,13563,3
18246,11536,1
18246,12106,2
18247,10061,1
18248,190,2
18248,9475,2
18248,9729,2
18248,9752,2
18248,10134,6
18248,10260,2
18248,10264,2
18248,11338,2
18248,11751,1
18248,11756,2
18248,12106,2
18248,12528,1
18248,12551,1
18248,12761,3
18249,10022,2
18250,12686,2
18251,17,1
18252,10591,2
18253,10022,2
18254,195,1
18254,8647,1
18254,9966,1
18254,10319,1
18254,10842,1
18254,11576,1
18254,12820,2
18255,193,6
18256,12379,4
18256,12380,2
18256,12394,2
18256,12978,2
18257,195,2
18257,230,2
18257,9494,2
18258,195,2
18258,10090,2
18258,12557,2
18259,11919,3
18260,230,2
18260,8002,2
18261,195,4
18261,230,2
18261,10260,2
18261,10290,2
18261,10317,6
18262,9709,1
18263,11839,1
18264,193,6
18264,10022,2
18264,12250,2
18265,193,9
18265,232,2
18265,8442,1
18265,8701,1
18265,9763,2
18265,10077,1
18265,10134,2
18265,10317,1
18265,10449,1
18265,11214,1
18265,11297,1
18265,11338,1
18265,12816,1
18265,12980,1
18266,193,1
18267,11136,1
18268,197,2
18268,9281,4
18268,9511,2
18268,11809,2
18268,11915,2
18268,11919,6
18268,12432,2
18268,12914,2
18269,192,6
18269,193,2
18269,195,4
18269,7910,2
18269,7912,1
18269,7917,1
18269,7919,1
18269,7923,2
18269,7925,1
18269,7929,2
18269,7935,1
18269,7937,2
18269,7939,3
18269,7940,2
18269,7942,3
18269,7944,3
18269,7946,1
18269,7948,2
18269,7950,3
18269,7952,4
18269,7953,3
18269,7955,2
18269,7956,3
18269,7958,4
18269,7960,3
18269,7962,2
18269,7964,2
18269,7966,2
18269,7968,2
18269,7970,3
18269,7972,3
18269,7974,3
18269,7976,4
18269,7978,3
18269,7979,3
18269,7981,3
18269,7983,1
18269,7985,2
18269,7987,2
18269,7989,4
18269,7991,4
18269,7993,2
18269,7995,4
18269,8191,1
18269,8615,1
18269,9032,4
18269,10892,1
18269,11662,1
18270,7,1
18270,10290,2
18270,12106,2
18271,9511,2
18272,12106,1
18273,230,1
18273,8698,1
18273,12686,1
18273,13022,2
18274,10317,2
18275,2,2
18275,192,2
18275,197,2
18275,8987,2
18275,10266,2
18275,11752,2
18275,13177,1
18276,230,2
18277,9494,1
18278,192,2
18278,233,2
18278,12761,2
18279,230,2
18279,2802,2
18279,10290,4
18279,11723,2
18280,11919,1
18280,12882,1
18281,231,2
18282,192,1
18282,193,9
18282,2494,2
18282,8567,2
18282,8754,1
18282,10441,2
18282,11366,1
18283,9633,1
18283,10590,2
18283,11544,2
18284,10290,2
18285,195,2
18286,8987,2
18287,8987,2
18288,10290,2
18289,193,9
18289,194,2
18290,10152,2
18290,10751,2
18291,230,2
18291,232,1
18291,8621,1
18292,197,2
18292,7804,2
18292,10015,2
18292,10264,2
18292,10290,2
18292,11999,2
18293,196,2
18294,2519,2
18295,193,2
18296,8380,1
18296,9313,2
18297,195,2
18298,1966,2
18299,8043,2
18299,13395,4
18300,193,1
18300,233,1
18300,10290,4
18300,10831,4
18301,192,2
18302,4161,1
18302,4162,1
18303,10837,1
18304,9511,2
18305,2794,2
18306,190,10
18306,192,1
18306,197,2
18306,230,2
18306,8002,4
18306,8092,2
18306,8987,2
18306,9494,4
18306,10816,2
18306,11540,1
18306,11546,1
18306,11919,2
18306,12106,2
18306,12225,2
18306,12250,2
18306,12301,2
18306,12328,10
18306,12882,1
18306,13395,10
18307,2960,1
18307,8442,1
18307,8502,4
18307,9544,1
18307,9729,4
18307,10290,2
18307,10317,2
18307,10541,2
18307,11365,3
18307,12528,2
18308,9633,1
18308,13395,2
18309,193,11
18309,232,1
18310,7929,2
18311,230,4
18311,8043,2
18311,8072,2
18311,10317,2
18311,11961,2
18311,12539,2
18312,7803,2
18313,2203,2
18314,193,2
18314,233,6
18314,10543,2
18315,3111,2
18315,4958,2
18316,2234,2
18317,193,3
18317,8619,2
18318,195,1
18318,230,1
18319,12573,2
18320,12183,1
18320,12411,1
18321,190,4
18321,11948,2
18322,129,2
18322,192,2
18322,195,2
18322,8552,2
18322,9714,2
18322,10072,2
18322,11107,4
18322,12214,4
18322,12221,2
18322,12250,2
18322,12252,6
18322,12282,2
18322,12295,2
18322,12492,2
18323,192,2
18323,193,6
18323,232,2
18323,233,4
18323,8987,2
18323,9858,4
18324,193,2
18324,10590,2
18325,195,2
18326,2481,2
18326,9494,2
18326,11546,1
18326,12980,1
18327,193,5
18327,195,2
18327,230,2
18327,232,1
18327,8987,2
18327,11658,1
18327,11919,2
18327,12212,2
18327,12303,2
18327,12645,1
18327,13094,2
18328,192,3
18328,193,5
18328,194,1
18328,232,2
18328,233,1
18328,10015,4
18328,10076,2
18328,10134,4
18328,10258,2
18328,10317,4
18328,11544,1
18328,12661,2
18329,10337,1
18329,12106,1
18330,195,2
18331,9821,2
18331,13068,2
18332,3978,2
18333,231,2
18334,230,2
18335,11104,2
18336,2734,2
18336,2743,2
18337,9511,2
18337,11126,2
18338,197,1
18338,8072,1
18338,8624,1
18338,8743,1
18338,9016,1
18338,9029,1
18338,9038,3
18338,10250,1
18338,10332,1
18338,10335,1
18338,10609,1
18338,11019,3
18338,11047,1
18338,11520,1
18338,12002,1
18338,12145,1
18338,12183,1
18338,12357,1
18338,12836,1
18338,13041,1
18338,13043,1
18338,13065,1
18339,192,2
18339,2766,2
18339,10290,2
18339,10317,2
18339,11508,2
18339,12250,2
18339,12328,4
18340,230,2
18340,8901,1
18340,8987,2
18340,10816,2
18340,11338,2
18340,11919,1
18340,11935,1
18340,11938,1
18340,11945,2
18340,11961,6
18340,12081,1
18340,12098,2
18340,12106,2
18340,13409,2
18341,192,2
18341,193,2
18341,230,4
18342,8267,2
18342,12106,4
18342,12328,2
18343,189,1
18343,10389,2
18344,230,1
18344,10205,1
18344,12806,1
18345,230,2
18345,12820,2
18346,8288,1
18346,8635,2
18346,10290,2
18347,10290,4
18348,197,2
18349,8023,1
18349,8295,1
18349,8797,2
18349,8849,1
18349,9368,1
18349,10796,1
18349,11556,1
18349,11625,1
18349,11917,1
18349,13058,1
18349,13187,4
18349,13209,1
18349,13271,2
18349,13375,1
18350,13022,1
18351,12002,1
18352,193,2
18352,232,2
18352,8624,1
18352,8701,1
18352,9135,2
18352,12225,1
18352,12328,2
18353,190,2
18354,10022,2
18354,10290,2
18354,11338,2
18354,13395,2
18355,230,2
18355,12106,2
18356,195,1
18356,4124,1
18356,5749,1
18356,8043,1
18356,10335,1
18356,11520,1
18356,12557,1
18356,12973,1
18357,195,4
18358,3882,1
18359,195,2
18359,230,2
18359,231,2
18359,9457,2
18359,9494,2
18359,9820,2
18359,9946,2
18359,10540,2
18359,10752,4
18359,11883,2
18359,12208,2
18359,12250,2
18360,9622,1
18360,10591,2
18361,2736,2
18362,10050,1
18363,12106,2
18364,8596,2
18364,9085,2
18364,9440,2
18364,10183,2
18364,10268,2
18364,10365,2
18364,10546,2
18364,10842,2
18364,11703,2
18364,11831,2
18364,12027,2
18364,12090,2
18364,13106,2
18365,10290,1
18366,9494,2
18367,2213,2
18368,11723,2
18369,190,4
18369,9729,2
18369,10181,2
18369,12106,2
18369,12250,2
18369,12328,2
18369,13204,8
18370,8386,2
18370,8442,1
18370,9854,8
18370,9864,4
18370,10181,4
18370,10260,2
18370,10508,2
18370,12991,2
18371,3073,2
18371,3074,2
18371,3369,1
18371,3370,1
18371,5381,1
18371,5383,1
18371,7804,2
18371,7872,2
18371,7883,3
18371,8014,4
18371,9297,1
18371,9309,1
18371,9310,1
18371,9318,1
18371,9329,1
18371,9332,1
18371,10479,3
18371,10499,1
18371,10754,8
18371,11613,2
18371,11685,2
18371,11919,2
18371,12089,2
18371,12768,2
18371,12879,2
18371,12880,3
18371,13012,1
18372,7805,2
18372,10349,2
18372,11509,2
18373,1822,2
18373,8823,2
18373,9084,2
18373,9194,6
18373,9445,1
18373,9820,2
18373,10015,2
18373,10134,2
18373,10258,4
18373,10260,4
18373,10264,2
18373,10266,2
18373,10290,2
18373,10291,1
18373,10317,2
18373,10540,1
18373,11883,2
18373,12528,2
18373,12541,1
18373,12649,1
18374,230,6
18374,3501,2
18374,9270,2
18374,9854,2
18374,11008,1
18374,11532,1
18374,11544,1
18374,11546,1
18374,11919,1
18374,12795,2
18374,12902,1
18374,13016,1
